image_id,path,label,generator_family,release_date,generator,crop_path,cnndetection,univfd,dmimagedetection_progan,dmimagedetection_latent,aeroblade,source
LAION-400M/2646801017292,data/authentic/images/LAION-400M_2646801017292.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2646801017292.png,-29.38282012939453,-7.63945722579956,-23.086193084716797,-2.638150691986084,-0.028076171875,LAION-400M
LAION-400M/2690399019915,data/authentic/images/LAION-400M_2690399019915.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2690399019915.png,-38.25082015991211,-8.20779037475586,-24.05872917175293,-19.94105529785156,-0.0251617431640625,LAION-400M
LAION-400M/3422212041283,data/authentic/images/LAION-400M_3422212041283.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3422212041283.png,-30.24475479125977,-7.435701847076416,-10.843209266662598,-3.4376351833343506,-0.0224151611328125,LAION-400M
LAION-400M/3239805012461,data/authentic/images/LAION-400M_3239805012461.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3239805012461.png,-36.3316535949707,-10.918566703796388,-34.86334991455078,-26.003114700317383,-0.041259765625,LAION-400M
LAION-400M/2755533000667,data/authentic/images/LAION-400M_2755533000667.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2755533000667.png,-7.807226181030273,-4.807136535644531,-14.770356178283691,-9.359675407409668,-0.0292510986328125,LAION-400M
LAION-400M/3513644020773,data/authentic/images/LAION-400M_3513644020773.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3513644020773.png,-20.841556549072266,-7.225104331970215,-10.101846694946287,-3.683687448501587,-0.009063720703125,LAION-400M
LAION-400M/2649757010042,data/authentic/images/LAION-400M_2649757010042.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2649757010042.png,-25.578893661499023,-13.213444709777832,-35.18009948730469,-24.258560180664062,-0.0318603515625,LAION-400M
LAION-400M/66576000873,data/authentic/images/LAION-400M_66576000873.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_66576000873.png,-24.548694610595703,-6.952601432800293,-19.447601318359375,-15.264802932739258,-0.033355712890625,LAION-400M
LAION-400M/1476422018810,data/authentic/images/LAION-400M_1476422018810.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1476422018810.png,-10.524469375610352,0.3023173809051513,-1.1072945594787598,-2.679392099380493,-0.0282135009765625,LAION-400M
LAION-400M/1894778000588,data/authentic/images/LAION-400M_1894778000588.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1894778000588.png,-27.97924041748047,-9.645734786987305,-35.982398986816406,-24.68048095703125,-0.036529541015625,LAION-400M
LAION-400M/673831016257,data/authentic/images/LAION-400M_673831016257.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_673831016257.png,-20.86853790283203,-3.7994542121887207,-2.945939302444458,-5.171142578125,-0.0194244384765625,LAION-400M
LAION-400M/2366525014062,data/authentic/images/LAION-400M_2366525014062.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2366525014062.png,-24.34347915649414,-9.210251808166504,-20.692092895507812,-20.96893310546875,-0.037139892578125,LAION-400M
LAION-400M/2852413000055,data/authentic/images/LAION-400M_2852413000055.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2852413000055.png,-27.309568405151367,-4.558175086975098,-8.71692180633545,-9.098199844360352,-0.043426513671875,LAION-400M
LAION-400M/1382615010683,data/authentic/images/LAION-400M_1382615010683.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1382615010683.png,-30.9472713470459,-4.906999111175537,-13.569615364074709,-4.280447483062744,-0.0458984375,LAION-400M
LAION-400M/3067489002517,data/authentic/images/LAION-400M_3067489002517.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3067489002517.png,-14.79227352142334,-12.083284378051758,-16.970693588256836,-8.337666511535645,-0.0093307495117187,LAION-400M
LAION-400M/1959689006038,data/authentic/images/LAION-400M_1959689006038.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1959689006038.png,-24.21432876586914,-4.7507758140563965,-32.82801818847656,-17.940092086791992,-0.0438232421875,LAION-400M
LAION-400M/1525165009948,data/authentic/images/LAION-400M_1525165009948.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1525165009948.png,-12.52061367034912,-3.672418117523194,-7.311093807220459,-8.39865493774414,-0.025390625,LAION-400M
LAION-400M/9228016983,data/authentic/images/LAION-400M_9228016983.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_9228016983.png,-20.22068214416504,-6.851916313171387,-21.45299911499023,-6.071379661560059,-0.0141677856445312,LAION-400M
LAION-400M/112182010717,data/authentic/images/LAION-400M_112182010717.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_112182010717.png,-36.73550033569336,-6.649862289428711,-25.52832794189453,-7.43823766708374,-0.0180511474609375,LAION-400M
LAION-400M/3263966011816,data/authentic/images/LAION-400M_3263966011816.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3263966011816.png,-4.795830726623535,-6.4788923263549805,-9.917664527893066,-8.2141752243042,-0.0215911865234375,LAION-400M
LAION-400M/1471922008375,data/authentic/images/LAION-400M_1471922008375.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1471922008375.png,-4.435091018676758,-3.284665107727051,-2.305079221725464,-2.8733937740325928,-0.0029926300048828,LAION-400M
LAION-400M/1766960012136,data/authentic/images/LAION-400M_1766960012136.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1766960012136.png,-22.27241325378418,-8.597055435180664,-8.605351448059082,-11.34398078918457,-0.0126571655273437,LAION-400M
LAION-400M/139263000285,data/authentic/images/LAION-400M_139263000285.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_139263000285.png,-20.37004852294922,-6.319958209991455,-28.41939926147461,-27.500661849975582,-0.02545166015625,LAION-400M
LAION-400M/1633057006616,data/authentic/images/LAION-400M_1633057006616.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1633057006616.png,-20.20351791381836,-2.3298511505126953,-5.0206217765808105,-2.6932008266448975,-0.0229339599609375,LAION-400M
LAION-400M/2966655007018,data/authentic/images/LAION-400M_2966655007018.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2966655007018.png,-23.986854553222656,-4.854380130767822,-12.91049575805664,-15.476430892944336,-0.0267181396484375,LAION-400M
LAION-400M/1783536019945,data/authentic/images/LAION-400M_1783536019945.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1783536019945.png,-22.04991340637207,0.6083899736404419,-9.953022003173828,-8.781387329101562,-0.0285797119140625,LAION-400M
LAION-400M/208719008952,data/authentic/images/LAION-400M_208719008952.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_208719008952.png,-33.335060119628906,-6.80999755859375,-36.34163284301758,-26.753124237060547,-0.0279693603515625,LAION-400M
LAION-400M/1499412007369,data/authentic/images/LAION-400M_1499412007369.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1499412007369.png,-14.32596492767334,-0.361915111541748,-5.7664079666137695,-4.907348155975342,-0.03460693359375,LAION-400M
LAION-400M/2430586026463,data/authentic/images/LAION-400M_2430586026463.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2430586026463.png,-42.08145904541016,-10.209641456604004,-22.202800750732425,-14.3936185836792,-0.011138916015625,LAION-400M
LAION-400M/3452428003554,data/authentic/images/LAION-400M_3452428003554.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3452428003554.png,-25.06488609313965,-8.743939399719238,-24.969797134399418,-18.0777587890625,-0.0283203125,LAION-400M
LAION-400M/876455001516,data/authentic/images/LAION-400M_876455001516.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_876455001516.png,-14.616473197937012,-2.0799450874328613,-19.395864486694336,-30.669340133666992,-0.02520751953125,LAION-400M
LAION-400M/2753856006365,data/authentic/images/LAION-400M_2753856006365.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2753856006365.png,-31.136220932006836,-9.879600524902344,-24.009510040283203,-25.830217361450195,-0.045318603515625,LAION-400M
LAION-400M/2825005000116,data/authentic/images/LAION-400M_2825005000116.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2825005000116.png,-1.5820763111114502,-5.088245391845703,0.2821898460388183,-0.7111647129058838,-0.0086669921875,LAION-400M
LAION-400M/460328000887,data/authentic/images/LAION-400M_460328000887.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_460328000887.png,-23.404979705810547,-0.6572248935699463,-35.61610412597656,-18.66741180419922,-0.051971435546875,LAION-400M
LAION-400M/1778490007336,data/authentic/images/LAION-400M_1778490007336.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1778490007336.png,-18.25966453552246,-6.2652506828308105,-11.99724578857422,-11.95721435546875,-0.0196685791015625,LAION-400M
LAION-400M/998105012793,data/authentic/images/LAION-400M_998105012793.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_998105012793.png,-18.501352310180664,-6.6341094970703125,-6.414606094360352,-7.0358405113220215,-0.05059814453125,LAION-400M
LAION-400M/3694610014063,data/authentic/images/LAION-400M_3694610014063.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3694610014063.png,-22.037368774414062,-10.281275749206545,-26.511537551879883,-27.42692756652832,-0.030059814453125,LAION-400M
LAION-400M/2544502024255,data/authentic/images/LAION-400M_2544502024255.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2544502024255.png,-17.776514053344727,-11.558480262756348,-24.292156219482425,-16.098648071289062,-0.0142135620117187,LAION-400M
LAION-400M/2101804015110,data/authentic/images/LAION-400M_2101804015110.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2101804015110.png,-24.9747371673584,-8.469575881958008,-7.83620023727417,-6.221167087554932,-0.04925537109375,LAION-400M
LAION-400M/976128073132,data/authentic/images/LAION-400M_976128073132.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_976128073132.png,-26.97825813293457,-3.000807285308838,-14.259395599365234,-0.3243331015110016,-0.020538330078125,LAION-400M
LAION-400M/1434407002297,data/authentic/images/LAION-400M_1434407002297.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1434407002297.png,-31.38703727722168,-9.117051124572754,-33.58882141113281,-34.78879928588867,-0.042938232421875,LAION-400M
LAION-400M/10041023248,data/authentic/images/LAION-400M_10041023248.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_10041023248.png,-42.07561492919922,-6.595839500427246,-45.45915603637695,-30.98451805114746,-0.03314208984375,LAION-400M
LAION-400M/1848315022078,data/authentic/images/LAION-400M_1848315022078.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1848315022078.png,-4.613892555236816,2.838164806365967,-1.2722688913345337,-14.038009643554688,-0.060211181640625,LAION-400M
LAION-400M/1355225006994,data/authentic/images/LAION-400M_1355225006994.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1355225006994.png,-42.12082290649414,-8.7071533203125,-36.84884262084961,-19.15563201904297,-0.0265045166015625,LAION-400M
LAION-400M/3448266014898,data/authentic/images/LAION-400M_3448266014898.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3448266014898.png,-33.010459899902344,-8.473274230957031,-26.091474533081055,-25.068735122680664,-0.023895263671875,LAION-400M
LAION-400M/1739472019324,data/authentic/images/LAION-400M_1739472019324.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1739472019324.png,-25.04448509216309,-5.182582855224609,-13.448212623596191,-4.978400230407715,-0.02740478515625,LAION-400M
LAION-400M/2066488003996,data/authentic/images/LAION-400M_2066488003996.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2066488003996.png,-17.79291534423828,-3.843260765075683,-11.628807067871094,-4.692912578582764,-0.02252197265625,LAION-400M
LAION-400M/1309594016534,data/authentic/images/LAION-400M_1309594016534.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1309594016534.png,-21.549177169799805,-8.330196380615234,-5.20336389541626,-1.3878580331802368,-0.03900146484375,LAION-400M
LAION-400M/10528037755,data/authentic/images/LAION-400M_10528037755.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_10528037755.png,-54.4681282043457,-7.024635314941406,-33.33552169799805,-27.53962516784668,-0.035858154296875,LAION-400M
LAION-400M/1510499026355,data/authentic/images/LAION-400M_1510499026355.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1510499026355.png,-26.74932861328125,-13.552569389343262,-41.7310905456543,-27.284210205078125,-0.0170745849609375,LAION-400M
LAION-400M/3585138007816,data/authentic/images/LAION-400M_3585138007816.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3585138007816.png,-42.40816879272461,-5.7695698738098145,-22.670597076416016,-22.249353408813477,-0.034759521484375,LAION-400M
LAION-400M/2107592007764,data/authentic/images/LAION-400M_2107592007764.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2107592007764.png,-12.08975315093994,-10.977347373962402,-16.13242530822754,-6.557153701782227,-0.0260162353515625,LAION-400M
LAION-400M/3582315020254,data/authentic/images/LAION-400M_3582315020254.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3582315020254.png,-12.472512245178224,-6.464416027069092,-42.70492935180664,-32.1304931640625,-0.024871826171875,LAION-400M
LAION-400M/1140379012307,data/authentic/images/LAION-400M_1140379012307.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1140379012307.png,-15.664502143859863,-8.519960403442383,-9.255326271057127,-6.566042900085449,-0.0335693359375,LAION-400M
LAION-400M/1348392004468,data/authentic/images/LAION-400M_1348392004468.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1348392004468.png,-37.72429275512695,-8.668586730957031,-42.08100509643555,-17.11101531982422,-0.0266571044921875,LAION-400M
LAION-400M/2515334009380,data/authentic/images/LAION-400M_2515334009380.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2515334009380.png,-7.690225601196289,1.2608782052993774,-6.072991371154785,-7.093101501464844,-0.017120361328125,LAION-400M
LAION-400M/1922020012764,data/authentic/images/LAION-400M_1922020012764.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1922020012764.png,-10.169323921203612,-9.08489990234375,-7.081222057342529,-1.2786128520965576,-0.0276336669921875,LAION-400M
LAION-400M/1981252013628,data/authentic/images/LAION-400M_1981252013628.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1981252013628.png,-10.140990257263184,-1.1751643419265747,-6.6130781173706055,-10.60727310180664,-0.055755615234375,LAION-400M
LAION-400M/1015867007085,data/authentic/images/LAION-400M_1015867007085.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1015867007085.png,-45.64176559448242,-8.808991432189941,-39.550533294677734,-17.680788040161133,-0.01898193359375,LAION-400M
LAION-400M/2794968027484,data/authentic/images/LAION-400M_2794968027484.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2794968027484.png,-20.84165954589844,-4.235493183135986,-7.553796291351318,-1.0754735469818115,-0.0262908935546875,LAION-400M
LAION-400M/1087399024385,data/authentic/images/LAION-400M_1087399024385.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1087399024385.png,-9.6003999710083,-2.9738712310791016,-0.8757896423339844,-0.7618143558502197,-0.0070838928222656,LAION-400M
LAION-400M/107689002860,data/authentic/images/LAION-400M_107689002860.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_107689002860.png,-31.78439712524414,-7.361687183380127,-19.922950744628903,-9.79520034790039,-0.038177490234375,LAION-400M
LAION-400M/1323814015947,data/authentic/images/LAION-400M_1323814015947.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1323814015947.png,-10.090492248535156,-1.5510988235473633,-11.18569278717041,-23.658361434936523,-0.050872802734375,LAION-400M
LAION-400M/1922677014116,data/authentic/images/LAION-400M_1922677014116.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1922677014116.png,-35.91730880737305,-8.408332824707031,-18.921390533447266,-11.547602653503418,-0.0295257568359375,LAION-400M
LAION-400M/2566688020189,data/authentic/images/LAION-400M_2566688020189.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2566688020189.png,-18.956314086914062,-3.3586134910583496,-14.801179885864258,-22.073036193847656,-0.032501220703125,LAION-400M
LAION-400M/180486001828,data/authentic/images/LAION-400M_180486001828.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_180486001828.png,-29.85048484802246,-5.121069431304932,-18.251399993896484,-9.070236206054688,-0.0300750732421875,LAION-400M
LAION-400M/3031866008053,data/authentic/images/LAION-400M_3031866008053.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3031866008053.png,-31.743663787841797,-3.46517562866211,-13.414224624633787,-18.5009822845459,-0.0273895263671875,LAION-400M
LAION-400M/2504613012265,data/authentic/images/LAION-400M_2504613012265.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2504613012265.png,-15.798683166503906,0.0172555446624755,-15.73666286468506,-10.06973361968994,-0.0280609130859375,LAION-400M
LAION-400M/2323956006646,data/authentic/images/LAION-400M_2323956006646.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2323956006646.png,-41.111446380615234,-12.82627010345459,-51.79249954223633,-28.280088424682617,-0.02264404296875,LAION-400M
LAION-400M/1851653014288,data/authentic/images/LAION-400M_1851653014288.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1851653014288.png,-26.054767608642575,-8.379402160644531,-9.057328224182127,-8.172479629516602,-0.009490966796875,LAION-400M
LAION-400M/2866031026800,data/authentic/images/LAION-400M_2866031026800.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2866031026800.png,-16.957263946533203,-8.80966567993164,-21.70018768310547,-14.191312789916992,-0.0082473754882812,LAION-400M
LAION-400M/3596994019881,data/authentic/images/LAION-400M_3596994019881.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3596994019881.png,-10.937707901000977,-3.573472499847412,-10.910382270812988,-0.5960087776184082,-0.0222625732421875,LAION-400M
LAION-400M/845027007684,data/authentic/images/LAION-400M_845027007684.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_845027007684.png,-4.103338241577148,-6.8623199462890625,-21.50767517089844,-20.731346130371097,-0.029632568359375,LAION-400M
LAION-400M/1171625019347,data/authentic/images/LAION-400M_1171625019347.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1171625019347.png,-15.814130783081056,-6.601006031036377,-10.104421615600586,-7.65728759765625,-0.0289154052734375,LAION-400M
LAION-400M/209997008440,data/authentic/images/LAION-400M_209997008440.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_209997008440.png,-26.340137481689453,-3.326355457305908,-8.695721626281738,-2.965257406234741,-0.0288543701171875,LAION-400M
LAION-400M/3698444028880,data/authentic/images/LAION-400M_3698444028880.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3698444028880.png,-27.913183212280273,-3.9539341926574703,-30.843215942382812,-18.105314254760746,-0.0043869018554687,LAION-400M
LAION-400M/3505530010563,data/authentic/images/LAION-400M_3505530010563.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3505530010563.png,-22.280540466308594,-6.0757341384887695,-14.320276260375977,-7.453564643859863,-0.015716552734375,LAION-400M
LAION-400M/3377700003501,data/authentic/images/LAION-400M_3377700003501.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3377700003501.png,-11.817618370056152,-4.0123209953308105,-6.341986179351807,-2.699244976043701,-0.0138778686523437,LAION-400M
LAION-400M/3300584021814,data/authentic/images/LAION-400M_3300584021814.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3300584021814.png,-22.08559799194336,-10.081989288330078,-11.118144989013672,-4.39796781539917,-0.0167694091796875,LAION-400M
LAION-400M/3063478007811,data/authentic/images/LAION-400M_3063478007811.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3063478007811.png,-20.57645797729492,-6.383747100830078,-14.161306381225586,-18.379438400268555,-0.054962158203125,LAION-400M
LAION-400M/3610547023485,data/authentic/images/LAION-400M_3610547023485.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3610547023485.png,-9.365034103393556,-0.7523053884506226,-4.939687728881836,-7.135009288787842,-0.03619384765625,LAION-400M
LAION-400M/1197157023343,data/authentic/images/LAION-400M_1197157023343.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1197157023343.png,-12.949517250061035,-5.4257612228393555,-1.13532817363739,0.1956584453582763,-0.041839599609375,LAION-400M
LAION-400M/2649908018211,data/authentic/images/LAION-400M_2649908018211.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2649908018211.png,-20.12219619750977,-11.64910888671875,-12.225726127624512,-12.486459732055664,-0.02508544921875,LAION-400M
LAION-400M/1848567002902,data/authentic/images/LAION-400M_1848567002902.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1848567002902.png,-15.837968826293944,-6.741854667663574,-15.916346549987791,-13.924676895141602,-0.0048103332519531,LAION-400M
LAION-400M/3297487023552,data/authentic/images/LAION-400M_3297487023552.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3297487023552.png,-25.312725067138672,-7.172717094421387,-28.52638053894043,-17.847684860229492,-0.0310211181640625,LAION-400M
LAION-400M/2761836002044,data/authentic/images/LAION-400M_2761836002044.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2761836002044.png,-22.66501235961914,-7.110600471496582,-23.11788749694824,-15.40174961090088,-0.0151443481445312,LAION-400M
LAION-400M/2667785023558,data/authentic/images/LAION-400M_2667785023558.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2667785023558.png,-23.305574417114254,-3.072301864624023,-17.708871841430664,-12.287981986999512,-0.051727294921875,LAION-400M
LAION-400M/126138002903,data/authentic/images/LAION-400M_126138002903.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_126138002903.png,-8.61284351348877,-9.089061737060549,-9.535325050354004,-6.802621841430664,-0.0039405822753906,LAION-400M
LAION-400M/2209615020599,data/authentic/images/LAION-400M_2209615020599.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2209615020599.png,-20.4388370513916,-11.43807601928711,-27.344324111938477,-25.180648803710938,-0.0059356689453125,LAION-400M
LAION-400M/1585199019767,data/authentic/images/LAION-400M_1585199019767.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1585199019767.png,-21.347288131713867,-3.692540645599365,-21.420642852783203,-18.518959045410156,-0.0352783203125,LAION-400M
LAION-400M/3591042004390,data/authentic/images/LAION-400M_3591042004390.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3591042004390.png,-40.8948860168457,-11.322794914245604,-34.090476989746094,-26.56195640563965,-0.0164794921875,LAION-400M
LAION-400M/2114166006458,data/authentic/images/LAION-400M_2114166006458.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2114166006458.png,-27.72294235229492,-3.4495749473571777,-12.988548278808594,-11.28440761566162,-0.012603759765625,LAION-400M
LAION-400M/2601207022565,data/authentic/images/LAION-400M_2601207022565.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2601207022565.png,-30.90587615966797,-4.295142650604248,-16.709856033325195,-15.688728332519531,-0.0413818359375,LAION-400M
LAION-400M/1439101009557,data/authentic/images/LAION-400M_1439101009557.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1439101009557.png,-17.931236267089844,-6.8160576820373535,-17.845230102539062,-13.528724670410156,-0.045501708984375,LAION-400M
LAION-400M/142478002666,data/authentic/images/LAION-400M_142478002666.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_142478002666.png,-17.568317413330078,-3.8952198028564458,-40.5301513671875,-53.765411376953125,-0.0321044921875,LAION-400M
LAION-400M/140910009777,data/authentic/images/LAION-400M_140910009777.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_140910009777.png,-11.496208190917969,-9.90783977508545,-14.93697452545166,-14.29098892211914,-0.047332763671875,LAION-400M
LAION-400M/2111479007408,data/authentic/images/LAION-400M_2111479007408.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2111479007408.png,-25.280956268310547,-11.32291316986084,-18.769472122192383,-19.319923400878903,-0.0308837890625,LAION-400M
LAION-400M/656857013181,data/authentic/images/LAION-400M_656857013181.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_656857013181.png,-13.892578125,-6.221629619598389,-13.983716011047363,-16.17378807067871,-0.0419921875,LAION-400M
LAION-400M/2124709005046,data/authentic/images/LAION-400M_2124709005046.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2124709005046.png,-30.047504425048828,-10.161921501159668,-36.05109405517578,-29.04474639892578,-0.0313720703125,LAION-400M
LAION-400M/13027048123,data/authentic/images/LAION-400M_13027048123.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_13027048123.png,-16.61547088623047,-7.671589851379395,-17.074745178222656,-15.503412246704102,-0.02960205078125,LAION-400M
LAION-400M/2390777008046,data/authentic/images/LAION-400M_2390777008046.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2390777008046.png,-6.15187931060791,-0.5258191823959351,-2.0979602336883545,-0.9157856702804564,-0.0091400146484375,LAION-400M
LAION-400M/1721885007330,data/authentic/images/LAION-400M_1721885007330.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1721885007330.png,-19.260610580444336,-1.8059264421463013,-10.740599632263184,-16.322546005249023,-0.0277557373046875,LAION-400M
LAION-400M/3377329003583,data/authentic/images/LAION-400M_3377329003583.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3377329003583.png,-30.234514236450195,-8.6209135055542,-47.64400863647461,-42.93876266479492,-0.028961181640625,LAION-400M
LAION-400M/2270653022464,data/authentic/images/LAION-400M_2270653022464.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2270653022464.png,-2.893566608428955,-6.616313934326172,-5.5821852684021,-3.059476613998413,-0.0166473388671875,LAION-400M
LAION-400M/1258787013514,data/authentic/images/LAION-400M_1258787013514.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1258787013514.png,-5.826104640960693,-3.513026237487793,0.387675404548645,-1.5535306930541992,-0.0031108856201171,LAION-400M
LAION-400M/1277208004323,data/authentic/images/LAION-400M_1277208004323.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1277208004323.png,-10.734402656555176,-10.337241172790527,-21.318750381469727,-28.022537231445312,-0.038055419921875,LAION-400M
LAION-400M/676256008695,data/authentic/images/LAION-400M_676256008695.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_676256008695.png,-14.168557167053224,-5.905920505523682,-36.91587829589844,-30.292381286621097,-0.029937744140625,LAION-400M
LAION-400M/853404021736,data/authentic/images/LAION-400M_853404021736.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_853404021736.png,-14.480146408081056,-4.039982318878174,-9.925521850585938,-2.884104013442993,-0.0277862548828125,LAION-400M
