image_id,path,label,generator_family,release_date,generator,crop_path
LAION-400M/173859003646,data/authentic/images/LAION-400M_173859003646.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_173859003646.png
LAION-400M/1302127008150,data/authentic/images/LAION-400M_1302127008150.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1302127008150.png
LAION-400M/2380305016399,data/authentic/images/LAION-400M_2380305016399.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2380305016399.png
LAION-400M/1986127003207,data/authentic/images/LAION-400M_1986127003207.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1986127003207.png
LAION-400M/3649165029507,data/authentic/images/LAION-400M_3649165029507.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3649165029507.png
LAION-400M/2728120014492,data/authentic/images/LAION-400M_2728120014492.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2728120014492.png
LAION-400M/1758168006018,data/authentic/images/LAION-400M_1758168006018.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1758168006018.png
LAION-400M/2905594009115,data/authentic/images/LAION-400M_2905594009115.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2905594009115.png
LAION-400M/3477423014558,data/authentic/images/LAION-400M_3477423014558.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3477423014558.png
LAION-400M/1888799006386,data/authentic/images/LAION-400M_1888799006386.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1888799006386.png
LAION-400M/3572509027503,data/authentic/images/LAION-400M_3572509027503.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3572509027503.png
LAION-400M/1103613008755,data/authentic/images/LAION-400M_1103613008755.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1103613008755.png
LAION-400M/1741382007190,data/authentic/images/LAION-400M_1741382007190.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1741382007190.png
LAION-400M/3411286011901,data/authentic/images/LAION-400M_3411286011901.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3411286011901.png
LAION-400M/2822114010789,data/authentic/images/LAION-400M_2822114010789.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_2822114010789.png
LAION-400M/64960005449,data/authentic/images/LAION-400M_64960005449.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_64960005449.png
LAION-400M/1989503002693,data/authentic/images/LAION-400M_1989503002693.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1989503002693.png
LAION-400M/1176133015777,data/authentic/images/LAION-400M_1176133015777.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1176133015777.png
LAION-400M/867708000332,data/authentic/images/LAION-400M_867708000332.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_867708000332.png
LAION-400M/1073956000515,data/authentic/images/LAION-400M_1073956000515.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_1073956000515.png
LAION-400M/244863001970,data/authentic/images/LAION-400M_244863001970.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_244863001970.png
LAION-400M/3675047034222,data/authentic/images/LAION-400M_3675047034222.jpg,0,authentic,,,data/preprocessed/crop200_align16/LAION-400M_3675047034222.png
RAISE/rd54ccff5t,data/authentic/images/RAISE_rd54ccff5t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd54ccff5t.png
RAISE/re5f541f7t,data/authentic/images/RAISE_re5f541f7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re5f541f7t.png
RAISE/r164c1e13t,data/authentic/images/RAISE_r164c1e13t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r164c1e13t.png
RAISE/rf075f9fat,data/authentic/images/RAISE_rf075f9fat.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rf075f9fat.png
RAISE/rcc2f4ed1t,data/authentic/images/RAISE_rcc2f4ed1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rcc2f4ed1t.png
RAISE/r6423cf23t,data/authentic/images/RAISE_r6423cf23t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6423cf23t.png
RAISE/r146771d7t,data/authentic/images/RAISE_r146771d7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r146771d7t.png
RAISE/r5815d03at,data/authentic/images/RAISE_r5815d03at.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r5815d03at.png
RAISE/r53b68ce4t,data/authentic/images/RAISE_r53b68ce4t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r53b68ce4t.png
RAISE/ra4b6549dt,data/authentic/images/RAISE_ra4b6549dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra4b6549dt.png
RAISE/r26c98404t,data/authentic/images/RAISE_r26c98404t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r26c98404t.png
RAISE/ree36866dt,data/authentic/images/RAISE_ree36866dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ree36866dt.png
RAISE/r263492c3t,data/authentic/images/RAISE_r263492c3t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r263492c3t.png
RAISE/r2d4d9861t,data/authentic/images/RAISE_r2d4d9861t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2d4d9861t.png
RAISE/r15a0b476t,data/authentic/images/RAISE_r15a0b476t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r15a0b476t.png
RAISE/re3bc227dt,data/authentic/images/RAISE_re3bc227dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re3bc227dt.png
RAISE/rd72b4279t,data/authentic/images/RAISE_rd72b4279t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd72b4279t.png
RAISE/r6900acf0t,data/authentic/images/RAISE_r6900acf0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6900acf0t.png
RAISE/rd9188a3ct,data/authentic/images/RAISE_rd9188a3ct.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd9188a3ct.png
RAISE/r51025f5et,data/authentic/images/RAISE_r51025f5et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r51025f5et.png
RAISE/r3e8d174ct,data/authentic/images/RAISE_r3e8d174ct.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r3e8d174ct.png
RAISE/rc589a8d6t,data/authentic/images/RAISE_rc589a8d6t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc589a8d6t.png
RAISE/rfb6ed6eet,data/authentic/images/RAISE_rfb6ed6eet.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rfb6ed6eet.png
RAISE/r2a151e6dt,data/authentic/images/RAISE_r2a151e6dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2a151e6dt.png
RAISE/r9d5307act,data/authentic/images/RAISE_r9d5307act.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9d5307act.png
RAISE/r7db6d214t,data/authentic/images/RAISE_r7db6d214t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7db6d214t.png
RAISE/r76699a71t,data/authentic/images/RAISE_r76699a71t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r76699a71t.png
RAISE/rcaa0b48dt,data/authentic/images/RAISE_rcaa0b48dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rcaa0b48dt.png
RAISE/r8e60f7d2t,data/authentic/images/RAISE_r8e60f7d2t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r8e60f7d2t.png
RAISE/r67ccfdabt,data/authentic/images/RAISE_r67ccfdabt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r67ccfdabt.png
RAISE/r2aad180ft,data/authentic/images/RAISE_r2aad180ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2aad180ft.png
RAISE/r16698b6et,data/authentic/images/RAISE_r16698b6et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r16698b6et.png
RAISE/r77896130t,data/authentic/images/RAISE_r77896130t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r77896130t.png
RAISE/r37267d0bt,data/authentic/images/RAISE_r37267d0bt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r37267d0bt.png
RAISE/r850e978dt,data/authentic/images/RAISE_r850e978dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r850e978dt.png
RAISE/r1ec70fd3t,data/authentic/images/RAISE_r1ec70fd3t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1ec70fd3t.png
RAISE/rc54a3103t,data/authentic/images/RAISE_rc54a3103t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc54a3103t.png
RAISE/r698d9100t,data/authentic/images/RAISE_r698d9100t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r698d9100t.png
RAISE/raca79ceet,data/authentic/images/RAISE_raca79ceet.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_raca79ceet.png
RAISE/r0fae3dbdt,data/authentic/images/RAISE_r0fae3dbdt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0fae3dbdt.png
RAISE/rc5828783t,data/authentic/images/RAISE_rc5828783t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc5828783t.png
RAISE/r88fe447et,data/authentic/images/RAISE_r88fe447et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r88fe447et.png
RAISE/r64447afet,data/authentic/images/RAISE_r64447afet.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r64447afet.png
RAISE/rfe5eb1c7t,data/authentic/images/RAISE_rfe5eb1c7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rfe5eb1c7t.png
RAISE/rb2663285t,data/authentic/images/RAISE_rb2663285t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rb2663285t.png
RAISE/r3ac1b78et,data/authentic/images/RAISE_r3ac1b78et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r3ac1b78et.png
RAISE/rfcf5a802t,data/authentic/images/RAISE_rfcf5a802t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rfcf5a802t.png
RAISE/re3c7266ft,data/authentic/images/RAISE_re3c7266ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re3c7266ft.png
RAISE/r6d133f14t,data/authentic/images/RAISE_r6d133f14t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6d133f14t.png
RAISE/r505d386ft,data/authentic/images/RAISE_r505d386ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r505d386ft.png
RAISE/r11e26097t,data/authentic/images/RAISE_r11e26097t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r11e26097t.png
RAISE/r7dc33bb0t,data/authentic/images/RAISE_r7dc33bb0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7dc33bb0t.png
RAISE/r2e2262dbt,data/authentic/images/RAISE_r2e2262dbt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2e2262dbt.png
RAISE/r5059c20et,data/authentic/images/RAISE_r5059c20et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r5059c20et.png
RAISE/r45198b06t,data/authentic/images/RAISE_r45198b06t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r45198b06t.png
RAISE/rea503b5et,data/authentic/images/RAISE_rea503b5et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rea503b5et.png
RAISE/rf732cdd0t,data/authentic/images/RAISE_rf732cdd0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rf732cdd0t.png
RAISE/re72f9e29t,data/authentic/images/RAISE_re72f9e29t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re72f9e29t.png
RAISE/r4b670ce3t,data/authentic/images/RAISE_r4b670ce3t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r4b670ce3t.png
RAISE/r61709e6ft,data/authentic/images/RAISE_r61709e6ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r61709e6ft.png
RAISE/r90058c49t,data/authentic/images/RAISE_r90058c49t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r90058c49t.png
RAISE/r7a855399t,data/authentic/images/RAISE_r7a855399t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7a855399t.png
RAISE/r134ba6abt,data/authentic/images/RAISE_r134ba6abt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r134ba6abt.png
RAISE/r1db5be20t,data/authentic/images/RAISE_r1db5be20t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1db5be20t.png
RAISE/r2f10af66t,data/authentic/images/RAISE_r2f10af66t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2f10af66t.png
RAISE/r0d280006t,data/authentic/images/RAISE_r0d280006t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0d280006t.png
RAISE/r096982ddt,data/authentic/images/RAISE_r096982ddt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r096982ddt.png
RAISE/r8df138a1t,data/authentic/images/RAISE_r8df138a1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r8df138a1t.png
RAISE/r609a1b8ct,data/authentic/images/RAISE_r609a1b8ct.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r609a1b8ct.png
RAISE/rf0428b81t,data/authentic/images/RAISE_rf0428b81t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rf0428b81t.png
RAISE/rbae3f1f0t,data/authentic/images/RAISE_rbae3f1f0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rbae3f1f0t.png
RAISE/r73f2f0abt,data/authentic/images/RAISE_r73f2f0abt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r73f2f0abt.png
RAISE/r64ef4d68t,data/authentic/images/RAISE_r64ef4d68t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r64ef4d68t.png
RAISE/ra6f007d7t,data/authentic/images/RAISE_ra6f007d7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra6f007d7t.png
RAISE/r4bf69958t,data/authentic/images/RAISE_r4bf69958t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r4bf69958t.png
RAISE/rb4496bc8t,data/authentic/images/RAISE_rb4496bc8t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rb4496bc8t.png
RAISE/r7b10b3f8t,data/authentic/images/RAISE_r7b10b3f8t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7b10b3f8t.png
RAISE/r01cbb7fdt,data/authentic/images/RAISE_r01cbb7fdt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r01cbb7fdt.png
RAISE/rb47de8f0t,data/authentic/images/RAISE_rb47de8f0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rb47de8f0t.png
RAISE/r9df074b7t,data/authentic/images/RAISE_r9df074b7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9df074b7t.png
RAISE/r2db3db79t,data/authentic/images/RAISE_r2db3db79t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2db3db79t.png
RAISE/ra3d8ad37t,data/authentic/images/RAISE_ra3d8ad37t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra3d8ad37t.png
RAISE/r65124648t,data/authentic/images/RAISE_r65124648t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r65124648t.png
RAISE/r9d395b72t,data/authentic/images/RAISE_r9d395b72t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9d395b72t.png
RAISE/r81d84a87t,data/authentic/images/RAISE_r81d84a87t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r81d84a87t.png
RAISE/r7fce61c5t,data/authentic/images/RAISE_r7fce61c5t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7fce61c5t.png
RAISE/re3b83ba2t,data/authentic/images/RAISE_re3b83ba2t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re3b83ba2t.png
RAISE/r6a688b40t,data/authentic/images/RAISE_r6a688b40t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6a688b40t.png
RAISE/rd489873dt,data/authentic/images/RAISE_rd489873dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd489873dt.png
RAISE/r07df029bt,data/authentic/images/RAISE_r07df029bt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r07df029bt.png
RAISE/r7defe377t,data/authentic/images/RAISE_r7defe377t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7defe377t.png
RAISE/r530da4d4t,data/authentic/images/RAISE_r530da4d4t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r530da4d4t.png
RAISE/rfa156216t,data/authentic/images/RAISE_rfa156216t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rfa156216t.png
RAISE/ra99fedb4t,data/authentic/images/RAISE_ra99fedb4t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra99fedb4t.png
RAISE/r773f8054t,data/authentic/images/RAISE_r773f8054t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r773f8054t.png
RAISE/r422c5921t,data/authentic/images/RAISE_r422c5921t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r422c5921t.png
RAISE/r44f1649at,data/authentic/images/RAISE_r44f1649at.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r44f1649at.png
RAISE/r7b7af778t,data/authentic/images/RAISE_r7b7af778t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7b7af778t.png
RAISE/rf3fbbe95t,data/authentic/images/RAISE_rf3fbbe95t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rf3fbbe95t.png
RAISE/rd3300f09t,data/authentic/images/RAISE_rd3300f09t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd3300f09t.png
RAISE/r0a5d7cb6t,data/authentic/images/RAISE_r0a5d7cb6t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0a5d7cb6t.png
RAISE/r1d00d8ect,data/authentic/images/RAISE_r1d00d8ect.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1d00d8ect.png
RAISE/r775e93f7t,data/authentic/images/RAISE_r775e93f7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r775e93f7t.png
RAISE/r6f9a60dat,data/authentic/images/RAISE_r6f9a60dat.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6f9a60dat.png
RAISE/r8ff9ad9et,data/authentic/images/RAISE_r8ff9ad9et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r8ff9ad9et.png
RAISE/r12cebbd2t,data/authentic/images/RAISE_r12cebbd2t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r12cebbd2t.png
RAISE/re6065c91t,data/authentic/images/RAISE_re6065c91t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_re6065c91t.png
RAISE/r8488c4b6t,data/authentic/images/RAISE_r8488c4b6t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r8488c4b6t.png
RAISE/r7dc245a1t,data/authentic/images/RAISE_r7dc245a1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r7dc245a1t.png
RAISE/rc11ffb12t,data/authentic/images/RAISE_rc11ffb12t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc11ffb12t.png
RAISE/r98ed0851t,data/authentic/images/RAISE_r98ed0851t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r98ed0851t.png
RAISE/r0b7b1156t,data/authentic/images/RAISE_r0b7b1156t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0b7b1156t.png
RAISE/r9550384ft,data/authentic/images/RAISE_r9550384ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9550384ft.png
RAISE/r1a170ddbt,data/authentic/images/RAISE_r1a170ddbt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1a170ddbt.png
RAISE/r244acef7t,data/authentic/images/RAISE_r244acef7t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r244acef7t.png
RAISE/rde288c08t,data/authentic/images/RAISE_rde288c08t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rde288c08t.png
RAISE/r31407c4ct,data/authentic/images/RAISE_r31407c4ct.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r31407c4ct.png
RAISE/rc6fe201at,data/authentic/images/RAISE_rc6fe201at.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc6fe201at.png
RAISE/rf1408abdt,data/authentic/images/RAISE_rf1408abdt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rf1408abdt.png
RAISE/r6569d553t,data/authentic/images/RAISE_r6569d553t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6569d553t.png
RAISE/r4b9d29b8t,data/authentic/images/RAISE_r4b9d29b8t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r4b9d29b8t.png
RAISE/r99101faft,data/authentic/images/RAISE_r99101faft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r99101faft.png
RAISE/r94c5074at,data/authentic/images/RAISE_r94c5074at.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r94c5074at.png
RAISE/r5492235bt,data/authentic/images/RAISE_r5492235bt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r5492235bt.png
RAISE/r57468cb2t,data/authentic/images/RAISE_r57468cb2t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r57468cb2t.png
RAISE/r0b07b945t,data/authentic/images/RAISE_r0b07b945t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0b07b945t.png
RAISE/ra7232b2ft,data/authentic/images/RAISE_ra7232b2ft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra7232b2ft.png
RAISE/rab8752fbt,data/authentic/images/RAISE_rab8752fbt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rab8752fbt.png
RAISE/r19835fbft,data/authentic/images/RAISE_r19835fbft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r19835fbft.png
RAISE/r22c85aact,data/authentic/images/RAISE_r22c85aact.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r22c85aact.png
RAISE/rc0eda2cft,data/authentic/images/RAISE_rc0eda2cft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rc0eda2cft.png
RAISE/ra20632e1t,data/authentic/images/RAISE_ra20632e1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra20632e1t.png
RAISE/rd156b2a5t,data/authentic/images/RAISE_rd156b2a5t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rd156b2a5t.png
RAISE/r9eb90a98t,data/authentic/images/RAISE_r9eb90a98t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9eb90a98t.png
RAISE/r0a42c0f6t,data/authentic/images/RAISE_r0a42c0f6t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r0a42c0f6t.png
RAISE/r26c3ec0ct,data/authentic/images/RAISE_r26c3ec0ct.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r26c3ec0ct.png
RAISE/r57384f06t,data/authentic/images/RAISE_r57384f06t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r57384f06t.png
RAISE/r4dddfadbt,data/authentic/images/RAISE_r4dddfadbt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r4dddfadbt.png
RAISE/r662c01bdt,data/authentic/images/RAISE_r662c01bdt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r662c01bdt.png
RAISE/r622b6cbft,data/authentic/images/RAISE_r622b6cbft.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r622b6cbft.png
RAISE/r185929e9t,data/authentic/images/RAISE_r185929e9t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r185929e9t.png
RAISE/r229fa722t,data/authentic/images/RAISE_r229fa722t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r229fa722t.png
RAISE/ra04cbebet,data/authentic/images/RAISE_ra04cbebet.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra04cbebet.png
RAISE/r20abcc53t,data/authentic/images/RAISE_r20abcc53t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r20abcc53t.png
RAISE/r58bfcffat,data/authentic/images/RAISE_r58bfcffat.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r58bfcffat.png
RAISE/r529f6502t,data/authentic/images/RAISE_r529f6502t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r529f6502t.png
RAISE/r9addc6c1t,data/authentic/images/RAISE_r9addc6c1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9addc6c1t.png
RAISE/ra95f5efet,data/authentic/images/RAISE_ra95f5efet.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_ra95f5efet.png
RAISE/r1cad9823t,data/authentic/images/RAISE_r1cad9823t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1cad9823t.png
RAISE/r55d0b9a1t,data/authentic/images/RAISE_r55d0b9a1t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r55d0b9a1t.png
RAISE/r9d614e15t,data/authentic/images/RAISE_r9d614e15t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9d614e15t.png
RAISE/r1a7b8c42t,data/authentic/images/RAISE_r1a7b8c42t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r1a7b8c42t.png
RAISE/r2635711at,data/authentic/images/RAISE_r2635711at.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r2635711at.png
RAISE/r9b08456dt,data/authentic/images/RAISE_r9b08456dt.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r9b08456dt.png
RAISE/r5e4ce8eat,data/authentic/images/RAISE_r5e4ce8eat.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r5e4ce8eat.png
RAISE/r6eb43941t,data/authentic/images/RAISE_r6eb43941t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r6eb43941t.png
RAISE/r78261697t,data/authentic/images/RAISE_r78261697t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r78261697t.png
RAISE/r90fc9201t,data/authentic/images/RAISE_r90fc9201t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r90fc9201t.png
RAISE/r033daaa0t,data/authentic/images/RAISE_r033daaa0t.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_r033daaa0t.png
RAISE/rb2e9b20et,data/authentic/images/RAISE_rb2e9b20et.jpg,0,authentic,,,data/preprocessed/crop200_align16/RAISE_rb2e9b20et.png
